Time (s),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Class
196.9627178,1,-0.03,0.01,-0.98,0.18,-0.55,33.41,23.18,-7.52,STAND
197.0724285,1,-0.03,0,-0.37,0,-0.55,33.61,23.03,-7.84,STAND
197.1822805,1.01,-0.03,0.02,-0.73,0.06,-0.79,33.68,23.55,-8.81,STAND
197.2928417,1,-0.02,0.01,-0.06,-0.61,-1.53,33.8,23.17,-8.22,STAND
197.4028852,1,-0.03,0.02,0.67,0.12,-1.28,33.91,23.1,-8.06,STAND
197.5120525,1,-0.03,0.01,0.49,0.31,-1.04,33.73,24.01,-7.75,STAND
197.6214564,1,-0.03,0.01,-0.37,0,-1.1,33.54,23.21,-7.54,STAND
197.7311528,1.01,-0.03,0.02,-0.31,0.55,-1.16,33.81,23.28,-7.21,STAND
197.8420391,1,-0.03,0.01,-0.18,-0.43,-1.4,34.42,23.13,-7.7,STAND
197.9530141,1.02,-0.03,0.01,0.49,0.67,-1.53,34.05,23.49,-8.06,STAND
198.0624058,1,-0.03,0,0.37,0.12,-1.46,33.62,23.4,-6.14,STAND
198.1730149,1,-0.04,0,0.73,-0.67,-0.92,34.39,23.63,-6.93,STAND
198.2821212,1,-0.04,0.01,0.43,1.4,-1.4,34.29,24.04,-8.61,STAND
198.3927572,1.01,-0.04,-0.01,0.85,-0.24,-0.37,34.27,24.27,-7.75,STAND
198.5022609,1,-0.03,-0.01,0.12,-0.67,0.06,34.29,23.78,-7.09,STAND
198.6127687,1,-0.03,0,-1.16,-0.49,-0.37,34.13,23.94,-7.04,STAND
198.7237709,1.01,-0.04,0,0.12,0.31,0.06,33.91,24.3,-6.76,STAND
198.8330493,1,-0.03,-0.01,-0.18,-0.49,0.24,33.23,24.32,-6.14,STAND
198.9417009,1.01,-0.03,-0.01,-1.04,-0.79,-0.31,33.69,24.55,-7.56,STAND
199.051954,1,-0.03,0,-1.16,-0.37,-0.37,33.86,23.89,-6.98,STAND
199.1626661,1.01,-0.03,-0.01,-0.61,-1.46,-0.18,33.45,24.22,-7.42,STAND
199.2728362,1,-0.03,0,-1.22,-0.73,0.31,33.96,24.32,-7.81,STAND
199.382308,1,-0.03,0,-1.71,-1.71,-0.24,34.3,24.38,-5.98,STAND
199.4920137,1,-0.03,0,-1.34,-1.34,0.12,33.72,23.89,-6.9,STAND
199.6029413,1,-0.02,0,-1.46,-1.53,0.12,33.5,23.79,-7.02,STAND
199.7121754,1,-0.02,0.01,-1.16,-0.43,-0.31,33.35,23.4,-8.31,STAND
199.8223312,1,-0.02,0.01,-0.92,-1.1,0,33.87,23.62,-7.95,STAND
199.9326334,1,-0.02,0,-0.55,0.24,-0.12,33.9,23.16,-8.12,STAND
200.0425749,1.01,-0.02,0.01,0.18,-0.12,-0.31,33.96,23.73,-8.12,STAND
200.1514044,1,-0.02,0,-0.49,0,-0.67,34.01,23.67,-8.2,STAND
200.2629278,1,-0.02,0,-0.12,-1.16,-0.67,33.78,23.35,-6.74,STAND
200.3726804,1,-0.02,0,-0.49,-0.85,-1.16,34.07,23.82,-7.58,STAND
200.4824805,1,-0.02,0,-0.31,-1.1,-1.1,33.28,23.43,-7.36,STAND
200.5925694,1,-0.02,0,-0.55,-0.85,-0.73,33.87,23.69,-6.38,STAND
200.7028694,1,-0.02,0.01,-0.92,-0.98,-0.79,33.36,23.44,-7.15,STAND
200.8121319,1,-0.02,0,-0.06,0.18,-0.79,33.67,23.22,-6.85,STAND
200.9217663,1,-0.02,0.01,0.24,-0.85,-0.73,33.87,23.11,-6.13,STAND
201.0317664,1,-0.02,0.01,0,-0.12,-0.43,33.79,23.67,-6.52,STAND
201.1430168,1,-0.02,0,-0.92,0.12,0.18,33.34,23.6,-6.71,STAND
201.2524173,1,-0.02,0,-1.53,-0.92,0.73,33.31,23.82,-7.47,STAND
201.3628674,1,-0.02,0,-1.28,-2.2,0.79,34.23,23.22,-6.74,STAND
201.4724674,1.01,-0.02,0.02,-2.62,0.92,0.12,33.91,23.47,-7.43,STAND
201.5823133,1,-0.01,0.02,-3.11,-0.49,0.67,33.51,23.52,-7.01,STAND
201.6937306,1,-0.01,0,-1.53,-0.49,0.37,34,23.43,-7.42,STAND
201.802525,1.01,0,0.01,-1.34,1.34,-0.85,33.83,22.84,-7.62,STAND
201.9125936,1.01,0,0,0.49,-0.18,-1.46,34.12,22.63,-7.53,STAND
202.0222111,1,-0.01,0.01,-1.83,-1.28,-0.92,33.78,22.83,-6.99,STAND
202.132127,1,-0.01,0.01,-1.22,0.06,-0.49,34.12,22.53,-7.46,STAND
202.2421823,1.01,-0.01,0.01,0.31,-1.71,-0.24,33.76,22.96,-7.93,STAND
202.3527434,1,-0.02,-0.01,-0.85,1.46,-0.98,33.81,23.01,-6.87,STAND
202.461978,0.99,-0.01,0.01,-3.36,0.73,-2.08,33.79,22.44,-7.89,STAND
202.5732577,1.02,-0.01,0.02,-2.08,0.24,0.24,33.89,22.5,-7.95,STAND
202.6834669,1,-0.01,-0.01,-0.92,-2.01,0.85,33.8,22.53,-7.43,STAND
202.7931929,0.99,0,-0.01,-1.46,-2.87,-0.37,34.31,22.66,-6.36,STAND
202.9032094,1.02,-0.01,0.04,-1.46,2.14,-1.22,34.29,22.38,-7.18,STAND
203.0138428,0.99,0,0,0.55,-5.43,-3.85,34.07,22.22,-7.36,STAND
203.1230335,0.99,0,-0.03,-0.12,-2.62,0.37,33.39,22.28,-7.34,STAND
203.233356,0.98,-0.01,0.02,-0.67,0.67,-2.38,34.17,22.49,-7.19,STAND
203.3431153,1.07,-0.01,0.04,2.08,2.44,0.18,33.86,22.25,-7.57,STAND
203.4524622,0.98,0,-0.01,1.4,-2.56,-0.24,34.19,22.66,-7.26,STAND
203.5629399,1,0,-0.01,-0.61,-2.32,-0.18,33.56,22.35,-7.04,STAND
203.6724732,1,-0.01,0.04,-2.14,3.91,-2.32,33.92,22.2,-7.82,STAND
203.7828681,1.02,-0.01,0.02,0.67,-1.1,1.34,33.48,22.06,-7.79,STAND
203.8920629,1,0,0,0.79,-2.14,-0.98,33.68,22.8,-7.92,STAND
204.001955,0.98,-0.01,0.02,1.71,2.75,-2.5,34,22.38,-8.19,STAND
204.1121533,1.03,-0.02,0.02,1.4,-0.73,0.67,33.8,22.94,-8.18,STAND
204.2219105,1,0,0,-1.71,-2.99,-0.85,33.83,22.77,-7.85,STAND
204.3325906,1,0,0.01,-2.08,-2.08,-0.73,33.28,22.97,-7.75,STAND
204.4429057,1.01,-0.01,0.03,0.18,2.14,-0.92,34.03,22.88,-6.82,STAND
204.5507898,1,-0.01,0.01,0.49,-1.4,-0.43,33.54,22.95,-7.24,STAND
204.6613388,1,-0.01,0,-0.55,-0.55,-1.16,33.94,22.86,-7.48,STAND
204.7717202,0.99,-0.01,0.02,-0.92,0.55,-1.4,33.53,22.75,-7.86,STAND
204.8817499,1.02,-0.01,0.02,-0.12,-0.85,-0.24,34.17,23.12,-7.32,STAND
204.9919658,1,0,0,-0.67,-1.16,-0.31,33.78,23.36,-7.63,STAND
205.1025834,1,-0.01,0.01,-0.85,-0.73,-0.67,33.48,23.34,-8.28,STAND
205.2121522,1.02,0,0.02,-1.59,1.95,-0.43,33.34,22.94,-8.35,STAND
205.3220773,1,-0.01,0,0.18,-1.22,-0.79,34.14,22.72,-8.3,STAND
205.4321048,1,-0.01,0,0.06,-0.98,-1.04,33.89,22.88,-7.79,STAND
205.5420506,1,-0.01,0.03,-1.59,1.04,-1.4,33.64,22.78,-7.54,STAND
205.6516302,1.01,-0.02,0.02,-0.24,-1.71,0.12,34.67,22.84,-6.24,STAND
205.7614963,1,-0.01,0.01,-0.18,-0.12,-0.18,33.92,23.21,-7.57,STAND
205.8712659,1.01,-0.01,0.01,-1.34,0.31,-0.12,33.23,22.99,-9.02,STAND
205.981323,1,-0.01,0.01,-0.85,-0.79,-0.37,33.4,22.83,-8.08,STAND
206.0914483,1,-0.01,0,-0.06,-1.04,-0.49,33.53,23,-8.87,STAND
206.2015123,1,-0.01,0.02,-0.67,-1.34,-0.12,33.69,22.44,-8.11,STAND
206.3110085,1,-0.01,0.01,-0.61,-1.28,-0.55,34.35,22.42,-7.57,STAND
206.421437,1,-0.01,0.02,-0.49,0.24,-0.55,34.62,23.22,-7.74,STAND
206.5305295,1,-0.01,0.01,-0.37,-0.92,-0.79,34.25,22.9,-7.34,STAND
206.6407828,1,-0.01,0.01,-0.06,-0.49,-0.85,34.2,23.02,-8.69,STAND
206.7499475,1,-0.01,0.01,-0.85,-0.55,-0.92,33.48,22.5,-8.42,STAND
206.8599794,1,-0.01,0.01,-0.37,0.37,-0.73,33.95,23.44,-7.41,STAND
206.9699242,1,-0.01,0,0.85,0.18,-1.1,34.02,22.61,-8.61,STAND
207.0803525,1,-0.02,0.01,0.79,0.85,-0.85,34.03,22.99,-8.89,STAND
207.1894026,1,-0.01,0,1.28,-1.16,-1.83,34.58,22.69,-8.09,STAND
207.299587,1,-0.02,0,0.92,-1.34,-1.28,34.48,22.83,-7.95,STAND
207.4103346,1.01,-0.02,0.01,-0.37,-0.67,-1.16,34.23,23.03,-7.36,STAND
207.5207131,1,-0.02,0,-0.85,-1.46,-1.34,34.44,22.63,-8.14,STAND
207.6301267,1,-0.01,0.02,-1.4,-1.28,-1.22,33.68,23.29,-8.76,STAND
207.7406886,1,-0.03,0.01,0.12,-2.01,-1.22,33.68,23.36,-8.46,STAND
207.8499599,1.01,-0.02,0.02,-1.16,-0.92,0.49,33.47,22.99,-7.36,STAND
207.9607608,1.01,-0.02,0.02,-2.14,-1.46,-1.04,33.95,23.14,-8.01,STAND
208.0702951,1,-0.02,0.02,-0.24,-1.28,-0.73,34.3,22.99,-8.47,STAND
208.1798613,1,-0.02,0.02,-0.12,-0.18,-0.85,33.48,23.72,-8.44,STAND
208.2906611,1,-0.02,0.02,0.06,0.24,-1.46,33.41,23.34,-7.8,STAND
208.4003079,1,-0.02,0.02,0.18,-1.4,-1.89,33.53,23.85,-7.79,STAND
208.5097902,1,-0.03,0.02,1.16,-0.43,-1.4,33.68,23.43,-7.95,STAND
208.6184118,1,-0.03,0.02,0.06,0.12,-1.16,33.68,24.05,-6.96,STAND
208.7284174,1,-0.04,0.02,-0.37,-0.61,-1.4,33.12,23.8,-8.24,STAND
208.8387923,1,-0.04,0.01,-0.55,-0.37,-0.31,33.5,24.02,-7.65,STAND
208.948612,1.01,-0.04,0.02,-1.1,-0.43,-0.12,33.59,23.86,-8.09,STAND
209.0581839,1.01,-0.03,0.02,-1.95,-0.55,0.55,33.76,23.6,-8.44,STAND
209.1679466,1,-0.03,0.02,-2.38,-1.04,0.92,33.29,23.33,-8.79,STAND
209.2795248,1.01,-0.02,0.02,-2.69,-1.1,1.59,33.01,23.36,-8.12,STAND
209.3898406,1,-0.02,0.01,-2.62,-1.77,1.34,33.22,22.72,-7.76,STAND
209.4994116,1.01,-0.01,0.03,-4.52,-1.95,1.77,33.12,22.74,-9.01,STAND
209.6097128,1.01,0,0.02,-3.17,-2.87,-0.79,33.46,22.27,-8.34,STAND
209.7194712,0.99,0,0.05,4.39,-2.87,-3.11,33.18,22.55,-8.89,STAND
209.8286626,1,-0.06,0.01,-6.41,-3.54,2.99,32.82,22.47,-8.15,STAND
209.9379008,0.96,0,0.03,-17.09,-0.12,-7.08,33.2,21.47,-8.37,STAND
210.0486562,1.01,0.03,0.02,-12.57,2.2,2.14,33.92,20.94,-9.03,STAND
210.1572044,0.99,-0.01,0.03,4.33,-1.46,-0.92,33.31,20.59,-9.79,STAND
210.2669539,0.99,0,0.06,16.36,5.8,-0.31,33.19,21.8,-8.91,STAND
210.3778772,1.01,-0.02,0.01,3.85,1.46,-3.17,33.63,22.09,-8.94,STAND
210.4871142,1,0.01,0.01,-5.07,1.77,-2.14,33.53,22.02,-9.06,STAND
210.597877,1.01,-0.01,-0.01,-1.89,0.73,0.49,33.59,22.49,-8.72,STAND
210.7072701,1,-0.03,0,0.31,-0.18,-0.61,34.3,21.96,-7.7,STAND
210.8170285,1.01,-0.03,0,-1.04,0.67,-0.73,34.5,22.2,-7.09,STAND
210.9272816,1.01,-0.02,0,-4.15,0.55,0.67,34.48,22,-8.34,STAND
211.0373728,1.01,0.01,-0.01,-2.62,1.28,0.67,34.57,21.66,-7.85,STAND
211.1473329,1,0,0,1.4,-3.85,0.12,33.81,21.69,-7.86,STAND
211.2575686,1,0,0,-0.06,-0.12,0.37,33.67,21.03,-8.29,STAND
211.3678229,1.02,0,0.01,-1.89,-0.67,0.24,33.61,21.4,-7.42,STAND
211.4788685,0.96,-0.02,0.01,-3.72,-2.38,-2.14,34.24,20.36,-8.12,STAND
211.5889759,1.07,-0.01,0,3.66,0.55,-7.02,33.94,21.25,-8,STAND
211.6978686,0.94,-0.02,0,3.78,-3.78,1.04,33.76,22.35,-8.31,STAND
211.8069463,1.01,-0.06,0.03,-2.62,-4.76,-0.06,34.38,21.86,-8.12,STAND
211.9171939,1.03,-0.01,0.05,-4.94,-3.48,-4.03,33.75,21.81,-7.8,STAND
212.0275729,1,-0.02,0.05,-0.06,1.53,3.11,33.37,22.19,-8.26,STAND
212.1369541,0.94,0,0.01,0.67,0,0.85,34.17,21.46,-8.94,STAND
212.2480609,1.03,-0.02,0.03,-3.48,7.57,0.12,34.24,21.36,-8.8,STAND
212.3590362,0.99,-0.01,0,3.78,-0.24,-1.28,33.74,21.11,-9.08,STAND
212.4695182,1.03,-0.01,0,3.23,-0.18,-2.14,33.97,21.56,-7.89,STAND
212.579793,1,-0.01,0.02,0.55,-2.44,0.73,34.63,21.79,-8.53,STAND
212.6894536,1,0.04,0,-0.06,-2.14,0.06,33.64,21.75,-7.93,STAND
212.7991607,1.01,-0.03,0.02,13.85,-2.2,-0.12,33.67,21.95,-8.48,STAND
212.9091778,0.98,0,0.01,11.54,1.1,-4.88,33.76,23.18,-8.68,STAND
213.0179079,1.01,-0.05,0.01,11.96,2.44,-4.09,34.28,24.39,-7.97,STAND
213.1290894,1.02,-0.07,0.03,-1.83,-3.85,-4.64,34.12,24.78,-7.92,STAND
213.2394977,1,-0.03,0.02,-12.08,-3.72,0.98,33.69,24.69,-7.76,STAND
213.3482308,1,-0.03,0.03,-7.81,-3.11,0.73,33.76,23.88,-7.81,STAND
213.4584823,1.02,-0.03,0.05,-5.37,-0.67,0.12,33.44,23.39,-7.31,STAND
213.5687323,0.99,-0.03,0.03,0.43,1.22,-0.61,33.54,22.89,-9.29,STAND
213.6773531,1,-0.04,0.04,-3.66,-0.18,-2.44,33.15,22.86,-9.2,STAND
213.7876093,1.02,-0.04,0.03,-4.64,-1.28,-1.59,33.02,22.97,-8.92,STAND
213.8976152,1,-0.03,0.05,-6.65,-4.27,2.69,33.39,22.53,-8.01,STAND
214.0078473,1.01,-0.01,0.05,-4.39,-3.78,-0.85,33.37,22.2,-9.7,STAND
214.1178532,0.97,-0.02,0.06,-3.05,-3.05,3.3,33.06,21.86,-8.13,STAND
214.2286632,0.99,-0.01,0.04,-4.33,1.65,-0.73,33.02,21.85,-8.45,STAND
214.3388669,1.01,0,0.04,0.85,1.65,-2.75,33.5,21.39,-9.07,STAND
214.4486561,1,-0.03,0.05,0.43,0.49,-1.28,33.41,21.66,-9.41,STAND
214.5595164,0.99,0,0.06,-3.23,-0.61,-2.01,33.46,21.64,-9.38,STAND
214.6698442,1.03,-0.04,0.05,0.18,-1.22,-2.26,33.52,22.07,-9.33,STAND
214.7798483,0.97,-0.04,0.04,-11.66,-3.54,5.25,32.82,21.15,-8.26,STAND
214.8887973,0.99,0.03,0.05,-4.94,2.38,-0.67,32.69,20.62,-9.08,STAND
214.9987583,1.02,-0.02,0.05,5.74,3.17,-2.81,33.35,20.72,-9.27,STAND
215.1082959,1,-0.02,0.05,3.42,1.59,-3.23,34.02,21.37,-8.35,STAND
215.2174718,1,-0.01,0.04,0.61,0.55,-0.18,33.51,21.41,-8.2,STAND
215.3268111,1,-0.02,0.01,-0.24,2.08,2.44,33.41,22.31,-8.12,STAND
215.4360058,1.01,-0.03,0.02,1.53,2.44,-0.55,33.79,21.4,-8.36,STAND
215.545326,1,-0.02,0.02,1.4,0.49,-0.24,33.61,21.85,-8.35,STAND
215.6554451,1.01,-0.02,0.02,0.85,1.83,-0.12,33.98,21.81,-7.79,STAND
215.7658391,1,-0.01,0.01,-0.24,0.92,0.49,33.63,21.87,-7.52,STAND
215.8748734,1,-0.02,0.02,0.18,1.77,0.18,33.65,22.19,-7.65,STAND
215.9862101,1.01,-0.01,0.01,-1.53,0.61,0.18,34.59,22.4,-6.92,STAND
216.0951328,1.01,-0.01,0.01,-1.16,-0.18,0.67,34.27,21.7,-8.18,STAND
216.2056282,1,0,0.01,-0.49,-1.22,-0.18,34.14,21.68,-8.3,STAND
216.3152113,1,0.01,0.01,-1.83,0.18,-0.43,33.9,21.51,-7.42,STAND
216.4250882,1.01,0,0.02,-0.43,-0.85,-1.16,34.22,21.35,-7.4,STAND
216.5353494,1.01,-0.01,0.01,1.28,-1.53,0.18,33.98,21.13,-7.97,STAND
216.646127,0.99,-0.01,0.01,-0.73,-0.92,-1.59,33.76,21.48,-9.08,STAND
216.7563789,1.01,-0.01,0.01,-1.89,-0.98,-1.83,34.3,21.81,-8.17,STAND
216.8664942,1,0,0.02,-0.92,-3.6,-1.59,33.75,21.53,-8.2,STAND
216.9778676,1,-0.01,0.02,-0.61,-1.4,-1.34,33.74,21.5,-8.97,STAND
217.0878077,1,-0.01,0.02,-0.85,-1.53,-1.71,33.78,21.87,-9.09,STAND
217.1982949,1,-0.02,0.03,0.12,-1.53,-1.46,33.5,21.36,-8.28,STAND
217.3079712,1,-0.02,0.03,-0.73,-0.12,0.06,33.24,21.63,-8.07,STAND
217.4188371,1,-0.01,0.03,-0.85,-0.24,-0.06,33.53,21.7,-8.03,STAND
217.5284843,1,-0.01,0.03,-0.55,-0.37,-0.06,33.13,21.92,-9.48,STAND
217.6387703,1,-0.01,0.03,-0.12,0.73,-0.06,33.12,21.57,-7.85,STAND
217.748785,1,-0.01,0.03,-0.18,-0.37,-0.92,33.69,21.8,-8.67,STAND
217.8576345,1,-0.01,0.02,-0.49,-0.55,-1.16,33.56,21.4,-7.81,STAND
217.9684725,1,-0.01,0.03,-0.92,0.06,-0.85,33.75,21.63,-9.09,STAND
218.0778944,1,-0.01,0.03,-0.43,-0.37,-0.49,33.5,21.14,-7.69,STAND
218.1880472,1,-0.01,0.02,-0.67,-0.06,-0.18,34.02,21.84,-7.98,STAND
218.2982287,1,-0.02,0.02,-0.85,0.24,-0.43,33.64,21.19,-8.41,STAND
218.4082527,1,-0.01,0.02,-0.92,1.1,-0.24,33.44,20.97,-8.42,STAND
218.5186527,1,-0.02,0.02,-0.24,-0.31,-0.73,33.14,21.59,-7.89,STAND
218.6288168,1.01,-0.01,0.02,-0.67,-0.67,0.06,33.56,20.95,-7.73,STAND
218.738081,1,-0.01,0.02,-0.43,-1.1,-0.79,33.98,21.57,-7.8,STAND
218.8495953,1.01,0,0.02,-0.67,-0.43,-0.18,34.05,21.55,-7.53,STAND
218.959815,1,-0.01,0.02,1.1,-1.28,-0.79,33.81,21.73,-7.54,STAND
219.0691261,1,0,0.02,0.73,-0.61,-0.31,33.89,21.8,-8.26,STAND
219.1797476,1,-0.01,0.02,-0.79,-0.85,-1.28,33.37,21.69,-8.11,STAND
219.28951,1,-0.01,0.02,-1.16,-0.31,-1.28,33.7,21.47,-8.86,STAND
219.3982613,1.01,-0.01,0.02,1.04,-0.31,-1.53,33.85,21.53,-7.53,STAND
219.5094223,1.01,-0.01,0.02,-0.31,0.55,-0.55,34.24,21.64,-8.58,STAND
219.6193275,1,-0.01,0.02,0.55,1.71,-0.31,33.97,21.48,-7.06,STAND
219.730799,1.01,-0.01,0.02,-0.73,0.55,-0.61,34.09,21.48,-7.46,STAND
219.8408754,1,-0.01,0.02,-0.24,-0.06,-0.31,34.27,21.4,-7.97,STAND
219.9516194,1,-0.01,0.01,-0.55,-0.49,-0.31,34.11,21.53,-7.71,STAND
220.0613136,1,-0.01,0.02,-0.43,-0.12,-0.43,34.23,21.25,-7.26,STAND
220.1727998,1,-0.02,0.02,0,-0.18,-1.16,33.86,21.31,-8.11,STAND
220.2822742,1,-0.02,0.01,-0.31,0.37,-0.12,33.76,21.96,-7.13,STAND
220.3924146,1,-0.01,0.01,-1.4,-0.61,-0.18,34.11,21.5,-7.39,STAND
220.5035884,1,0,0.01,0.67,-0.43,-1.28,33.76,21.18,-8.13,STAND
220.6120801,1,-0.01,0,0.55,-0.24,-0.92,34.25,21.58,-6.58,STAND
220.722589,1,-0.01,0.01,-1.22,-0.98,-0.49,34.27,21.56,-7.37,STAND
220.8310189,1,-0.01,0.01,0.49,-1.28,-1.46,34.23,21.44,-8.68,STAND
220.9417074,1,-0.02,0.01,0.31,-1.1,-0.55,33.69,21.61,-7.97,STAND
221.0509193,1,-0.01,0.01,-1.65,-1.59,0.18,33.87,21.58,-7.01,STAND
221.1609883,1,-0.01,0.02,-1.1,-1.77,-0.61,33.61,20.98,-7.57,STAND
221.2712476,1,-0.01,0,0,-0.61,-0.61,34.14,21.46,-8.14,STAND
221.3820753,1.01,-0.01,0.02,-0.98,-0.61,-0.49,33.91,21.37,-8.83,STAND
221.4919107,1,-0.01,0.02,0.12,-0.67,-0.61,33.74,21.47,-8.44,STAND
221.6026838,1,-0.01,0.02,-0.43,-1.46,-1.16,34.42,22.01,-7.18,STAND
221.712359,1,-0.01,0.02,-0.37,-0.92,-0.92,33.87,21.64,-8.12,STAND
221.8232837,1,-0.01,0.02,-0.61,-1.59,-1.04,33.95,21.92,-8.75,STAND
221.9354444,1,-0.02,0.04,-0.98,-0.37,-1.65,33.83,22.36,-8.23,STAND
222.0457127,1,-0.02,0.03,-1.04,0.12,-1.59,33.85,22.07,-9.13,STAND
222.1557689,1,-0.01,0.03,-0.79,4.09,-2.87,34.01,21.89,-7.95,STAND
222.2659752,1,0,0.02,3.54,6.16,-5.13,34.2,21.77,-6.8,STAND
222.3767283,0.99,-0.05,0,4.76,11.29,0.85,34.52,23.07,-5.86,STAND
222.4874518,0.99,-0.06,0,6.41,14.83,4.33,35.27,23.32,-6.49,STAND
222.5975356,1.16,-0.02,0,2.99,10.5,8.42,36.19,22.81,-5,STAND
222.7069674,0.98,0.03,-0.19,18.25,-15.75,-2.44,35.28,22.41,-4.77,STAND
222.8171961,1.03,0.05,-0.08,17.94,-16.36,3.48,34.45,23.94,-5.88,STAND
222.9281693,0.94,0.03,0.03,43.15,-18.37,3.42,34.02,24.9,-7.32,STAND
223.0396233,0.96,0.02,0.06,57.31,4.21,4.21,33.15,27.88,-4.31,STAND
223.1479466,0.99,-0.01,-0.02,66.59,19.35,0.98,34.28,29.99,-2.16,STAND
223.2587948,1.05,0.07,-0.05,94.73,18.37,10.38,34.55,32.86,1.95,STAND
223.3670397,0.98,0.01,-0.1,64.58,9.58,9.89,35.5,34.31,5.35,STAND
223.4774361,1,0.04,-0.11,39.43,8.42,9.09,36.47,35.29,8.62,STAND
223.586467,0.98,0.07,-0.1,27.59,-2.38,4.15,35.86,35.31,9.62,STAND
223.6954367,0.98,0.21,-0.08,30.7,-2.87,9.64,36.29,34.94,12.39,STAND
223.8053935,1.04,0.36,-0.1,37.41,-5.43,12.94,36.79,34.14,12.3,STAND
223.9158952,0.97,0.17,0.05,54.75,-11.84,-2.26,37.68,33.95,14.38,STAND
224.0263309,0.95,0.22,0.04,60.67,4.09,-6.59,37.51,34.64,15.6,STAND
224.1360109,0.99,0.18,0.06,46.02,-8.97,-5.68,38.09,35.02,17.86,STAND
224.246202,1.05,0.13,0.08,21.24,6.29,-4.94,37.99,35.01,19.02,STAND
224.3557782,0.96,0.04,0.09,0.79,-1.46,-5.49,38.01,35.66,19.7,STAND
224.4666698,1.01,0.08,0.09,-19.53,13.61,-8.97,37.07,36.08,18.77,STAND
224.5753348,0.97,-0.04,-0.13,-9.03,6.77,-1.28,37.6,36.12,17.82,STAND
224.6849897,1.11,0,0,12.21,-10.13,0.18,37.49,36.1,19.24,STAND
224.7945836,0.93,0,-0.02,30.4,-3.42,4.52,38.37,35.52,18.41,STAND
224.9039264,1.03,0.08,0.06,54.57,-12.21,8.85,38.23,35.18,21.22,STAND
225.0155461,0.95,0.03,0.09,17.58,3.48,2.81,38.66,34.23,21.78,STAND
225.1257472,1,0.15,0.08,-0.98,-8.67,-0.43,38.35,33.97,22.05,STAND
225.2353873,0.99,0.16,0.12,21.73,-7.57,5.13,38.89,33.58,21.35,STAND
225.3448713,0.99,0.11,0.13,21.24,-2.93,7.02,38.49,33.24,22.35,STAND
225.455884,1.01,0.13,0.17,16.24,-17.03,1.83,38.82,31.54,22.27,STAND
225.5660427,0.94,0.11,0.2,6.47,-18.8,0.06,39.11,32.65,22.68,STAND
225.6763761,0.95,0.11,0.27,-2.81,-5.62,1.04,38.78,32.01,21.2,STAND
225.7860577,0.95,0.22,0.24,-5.37,2.87,6.41,38.82,31.88,20.18,STAND
225.8964283,0.97,0.15,0.25,6.1,16.05,10.74,39.07,30.29,21.46,STAND
226.0054142,0.97,0.17,0.19,13.73,9.95,5.74,39.61,30.1,23.43,STAND
226.1152868,0.95,0.17,0.18,15.14,14.47,10.13,39.67,29.08,23.83,STAND
226.2257009,0.99,0.17,0.18,13.55,8.42,4.76,39.36,28.21,24.74,STAND
226.3344529,1,0.18,0.15,12.82,4.94,-0.67,39.34,27.5,25.95,STAND
226.4440296,0.98,0.16,0.15,4.64,-1.77,-4.39,39.04,27.2,26.01,STAND
226.5543106,0.96,0.15,0.16,-0.92,0.06,-5.74,39.75,27.75,26.39,STAND
226.6643357,0.96,0.2,0.15,-11.17,5.55,-4.82,39.38,28.59,25.94,STAND
226.7745118,0.96,0.08,0.14,-2.56,-4.58,0.12,38.75,28.19,25.2,STAND
226.8857279,0.98,0.17,0.15,-3.48,8.42,3.05,39.21,28.5,26.45,STAND
226.9945967,1.02,0.15,0.16,2.14,-3.11,-0.98,39.69,28.53,27.1,STAND
227.1046882,0.94,0.16,0.11,-0.12,-4.39,-4.21,38.88,28.78,27,STAND
227.2142863,1.01,0.15,0.14,-3.11,6.96,3.6,38.34,28.81,27.88,STAND
227.3239157,1.01,0.14,0.13,-3.72,2.26,-0.85,39.49,28.83,27.14,STAND
227.4338789,0.9,0.16,0.08,2.75,5.62,-1.22,38.98,29.44,27.39,STAND
227.5433893,1.02,0.17,0.1,7.26,-8.12,1.95,38.67,28.72,27.36,STAND
227.6519628,0.99,0.12,0.16,-4.82,2.14,-2.69,39.55,28.41,26.51,STAND
227.7613001,0.93,0.16,0.11,-5.31,1.59,-4.76,38.55,28.93,27.16,STAND
227.8701839,1,0.14,0.13,-2.01,8.97,0.06,38.1,28.72,27.37,STAND
227.9794173,1,0.13,0.13,-1.1,3.54,-3.17,38.34,29.64,28.03,STAND
228.0891957,0.95,0.14,0.09,2.87,-3.54,-1.65,38.38,29.85,26.78,STAND
228.1990559,1.01,0.13,0.11,0.55,1.04,2.75,38.51,29.15,26.7,STAND
228.307945,0.99,0.13,0.13,-7.81,-2.81,-0.73,38.81,28.82,28.14,STAND
228.4178798,0.97,0.15,0.11,-7.14,-2.56,0.61,38.84,29.54,26.84,STAND
228.5279529,0.98,0.14,0.11,-5.37,-5.8,3.05,39.11,29.27,26.07,STAND
228.6376674,0.97,0.17,0.15,-4.82,-10.74,-0.18,38.57,29.14,25.44,STAND
228.7473021,0.97,0.17,0.15,-2.75,-1.04,-0.67,38.84,29.37,25.33,STAND
228.8573694,0.98,0.16,0.14,-3.85,-2.44,-2.69,38.68,28.97,25.87,STAND
