Time (s),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Class
9.444249392,0.89,0.06,0.05,6.84,-1.22,-8.91,33.2,34.29,-0.83,STAND
9.553889275,1.04,0.02,0.11,4.27,-3.48,-0.92,32.36,34.56,-0.5,STAND
9.664624453,0.98,0.02,0.1,-2.26,-0.73,-2.56,32.95,35.34,-1.07,STAND
9.774386883,1,0.04,0.11,-8.18,0,-1.46,31.96,35.01,-3.08,STAND
9.883881092,1,0.04,0.1,-5.49,-0.12,-1.89,32.28,35.08,-1.48,STAND
9.993979692,1,0.06,0.09,-3.54,3.48,0.18,32.4,34.34,-2.01,STAND
10.10570049,0.99,0.04,0.09,-0.92,-1.59,-0.37,32.76,34.72,-2.04,STAND
10.21628118,1.01,0.05,0.1,1.1,1.04,0.98,33.31,34.24,-1.71,STAND
10.32649922,1,0.05,0.1,-2.26,-2.01,-0.85,32.86,34.64,-0.98,STAND
10.43672848,1,0.06,0.09,-1.34,1.22,-0.43,32.42,34.16,-1.99,STAND
10.54631948,0.99,0.06,0.09,-1.77,0.43,-0.43,33.53,34.23,-1.61,STAND
10.65646458,1,0.06,0.09,-0.98,0.85,-1.4,33.22,34.05,-2.2,STAND
10.76594782,1,0.05,0.1,-1.71,-1.53,-1.04,32.82,34.46,-2.72,STAND
10.87672472,0.99,0.06,0.1,-4.52,-1.04,-1.46,33.06,34.16,-3.03,STAND
10.98593259,1,0.06,0.09,-4.64,2.32,-1.59,32.78,33.92,-2.51,STAND
11.09641099,1,0.05,0.08,-6.16,2.75,-4.46,33.5,34.38,-3.75,STAND
11.20621872,0.99,0.03,0.07,-4.94,4.03,-5.86,32.21,34.08,-2.43,STAND
11.3158071,0.97,-0.04,0.07,-5.55,8.54,-7.69,32.58,34.19,-2.21,STAND
11.42586327,1.05,-0.05,0.07,3.54,3.85,-2.32,33.75,34.67,-1.98,STAND
11.53660989,0.96,-0.05,0.05,24.66,1.28,7.14,32.91,34.64,-1.35,STAND
11.64525175,1,-0.12,0.05,36.99,-3.72,10.5,33.17,35.29,1.4,STAND
11.7566483,1.03,0.07,0.09,21.24,-4.39,14.59,32.97,35.49,0.66,STAND
11.8666985,0.92,0.13,0.07,14.34,-0.92,23.44,34.18,34.79,2.32,STAND
11.97663999,1.04,0.26,0.05,25.63,-6.23,24.29,34.34,34.11,1.04,STAND
12.08613491,0.93,0.17,0.15,-0.43,-22.03,11.29,35.53,32.93,3.55,STAND
12.1964879,1.01,0.24,0.18,7.57,-12.57,0.79,35.12,32.09,2.34,STAND
12.30487871,0.96,0.24,0.16,1.28,-1.1,1.28,34.03,32.17,2.47,STAND
12.41457391,0.93,0.21,0.17,3.3,-9.34,-4.09,33.83,32.21,1.21,STAND
12.52382398,0.97,0.2,0.18,4.76,2.87,-4.09,33.64,33.19,0.87,STAND
12.63378167,0.98,0.16,0.17,3.23,3.36,-4.03,34.03,33.81,2.34,STAND
12.7434895,0.97,0.15,0.17,0.49,7.26,-0.55,34.31,33.95,1.72,STAND
12.85433102,0.98,0.19,0.21,0.98,-1.4,-0.24,34.9,33.74,1.77,STAND
12.96434021,0.95,0.17,0.16,0.49,8.42,-1.28,34.35,34.19,2.29,STAND
13.07393312,1,0.12,0.15,-4.39,-9.7,2.75,34.72,33.65,1.4,STAND
13.18350172,0.98,0.16,0.18,0.12,2.87,-0.79,34.89,33.92,1.81,STAND
13.29263377,0.98,0.16,0.17,-0.73,0.92,-1.46,34.63,33.86,2.49,STAND
13.40261245,0.98,0.16,0.16,-0.43,0.06,-2.56,34.59,33.81,1.62,STAND
13.51201153,0.98,0.16,0.16,0.79,-0.49,-1.95,34.52,34.29,1.83,STAND
13.6220305,0.98,0.15,0.16,1.04,-0.24,-1.28,34.52,34.14,2.67,STAND
13.73221278,0.98,0.16,0.17,-0.24,1.71,-0.98,34.38,34.33,1.55,STAND
13.84219503,0.97,0.16,0.16,-0.79,0,-1.4,34.41,34.31,1.86,STAND
13.95237422,0.98,0.15,0.11,-3.78,-6.84,-1.77,34.57,34.2,1.09,STAND
14.06205773,0.98,0.15,0.17,-2.2,-0.43,-1.22,33.7,34.61,1.33,STAND
14.17218232,0.98,0.15,0.17,-2.2,0.79,-0.98,33.9,33.72,0.57,STAND
14.28204012,0.98,0.15,0.17,-0.43,-0.49,-2.56,34.05,34.11,1.76,STAND
14.39260292,0.97,0.14,0.17,0.24,-0.37,-2.01,34.24,34.03,1.62,STAND
14.50254893,0.99,0.14,0.17,-0.12,0.92,-1.46,33.94,34.44,0.83,STAND
14.61170197,0.97,0.14,0.11,-1.22,-8.06,-3.6,34.46,34.85,1.53,STAND
14.72099018,0.97,0.12,0.18,-0.12,-0.37,-2.08,34.77,33.87,0.65,STAND
14.8310883,0.97,0.13,0.16,-0.49,3.72,-0.06,34.24,34.52,1.2,STAND
14.94095373,0.98,0.13,0.17,-1.28,0.98,-0.73,34.62,34.3,0.57,STAND
15.05125594,0.99,0.13,0.17,-1.83,0.55,-1.46,34.14,34.57,1.78,STAND
15.16068459,0.98,0.13,0.15,-2.62,1.04,-1.34,34.07,34.9,0.7,STAND
15.2701149,0.98,0.13,0.16,-3.78,-0.61,-1.71,33.48,34.9,1.29,STAND
15.38092613,0.98,0.12,0.16,-2.2,-0.06,-1.65,33.91,34.48,0.98,STAND
15.49149418,0.98,0.13,0.16,-2.08,0.43,-0.73,34.44,34.56,0.84,STAND
15.59982109,0.96,0.14,0.12,-3.11,-0.43,-1.1,34.79,34.48,0.56,STAND
15.710181,0.99,0.13,0.17,-3.17,2.99,-1.77,34.09,34.7,0,STAND
15.82005167,0.97,0.14,0.12,-5.31,-2.93,-2.81,33.62,34.96,0.44,STAND
15.92969728,0.98,0.13,0.16,-6.29,6.1,-2.62,33.95,34.31,0.27,STAND
16.03802443,0.97,0.14,0.16,-7.39,0.12,-0.79,33.86,34.06,-1.11,STAND
16.14741039,0.99,0.14,0.16,-7.81,2.75,-0.55,34.31,34.03,0.77,STAND
16.25714707,0.98,0.13,0.14,-10.01,1.83,-2.01,33.9,33.59,-1.51,STAND
16.36716676,0.99,0.13,0.14,-11.35,2.87,-3.3,33.94,33.58,0.15,STAND
16.47729588,0.98,0.13,0.12,-12.51,1.77,-5.19,34.3,32.74,0.28,STAND
16.58671665,0.99,0.12,0.11,-14.28,0.98,-8.06,34.36,33.25,-1.86,STAND
16.69679093,0.98,0.11,0.1,-15.38,1.22,-12.21,33.76,33.26,-1.6,STAND
16.80732298,1,0.08,0.1,-16.3,1.95,-11.9,33.42,33.79,-1.82,STAND
16.91762257,1,0.06,0.08,-14.83,3.85,-11.66,33.3,33.53,-1.9,STAND
17.0272665,1,0.03,0.06,-9.89,4.21,-5.86,32.97,33.45,-2.42,STAND
17.13709354,0.94,-0.01,0.03,-6.71,2.99,-6.41,33.17,33.08,-2.27,STAND
17.2476356,0.95,-0.08,0.03,1.71,-5.31,-12.27,32.29,34.19,-3.25,STAND
17.35739017,0.99,0.05,0.13,-18.07,-3.85,-6.9,32.37,34.36,-3.33,STAND
17.46702623,1.12,-0.05,0.04,-24.23,7.2,0.92,31.68,33.58,-3.55,STAND
17.57743263,0.98,-0.01,0.07,-7.2,-1.28,0.37,32.3,32.62,-5.03,STAND
17.68843532,0.98,-0.04,0.03,0.18,-1.16,-5,32.41,32.01,-5.86,STAND
17.79699874,1.01,-0.06,0.06,3.36,-3.3,-5.55,32.01,32.4,-4.55,STAND
17.90720367,1,-0.05,0.08,0.79,-4.52,-4.76,31.92,33.04,-4.55,STAND
18.01856136,0.99,-0.05,0.09,1.34,-2.75,0.55,31.69,33.57,-5.36,STAND
18.12867165,1,-0.04,0.09,-2.69,-1.1,2.01,31.29,33.09,-4.6,STAND
18.2395997,1,-0.03,0.1,-5.31,-2.08,1.46,31.91,32.54,-4.2,STAND
18.34882617,1,-0.02,0.09,-5.55,-0.12,0.24,31.79,32.92,-4.77,STAND
18.46055412,1,-0.02,0.08,-2.87,0.18,-0.18,31.87,32.7,-5.88,STAND
18.57042241,1,-0.02,0.08,-1.59,-1.22,-0.55,31.6,32.68,-4.87,STAND
18.67988992,1,-0.03,0.09,0.18,-1.46,0,31.12,32.81,-4.7,STAND
18.79054737,1,-0.02,0.1,-0.06,-1.77,0.37,31.15,32.57,-5.51,STAND
18.89990687,1,-0.03,0.09,-0.92,-0.61,-0.18,31.48,32.14,-6.56,STAND
19.0103271,1,-0.02,0.1,0.12,-0.06,1.34,31.08,32.47,-5.08,STAND
19.11981177,1,0,0.09,4.09,-0.12,0.67,31.41,32.12,-5.02,STAND
19.23003912,0.98,-0.02,0.09,6.77,-0.31,0.06,32.06,32.35,-5.18,STAND
19.3403585,1,-0.01,0.08,11.23,1.4,0,31.91,32.63,-4.48,STAND
19.4504137,1,-0.03,0.08,15.69,1.59,-0.61,31.85,33.74,-3.41,STAND
19.55933785,1.01,-0.04,0.07,17.58,1.16,0.43,31.57,34.16,-3.1,STAND
19.67040443,1.01,-0.04,0.08,15.44,-1.59,2.2,32.37,35.21,-3.09,STAND
19.78067088,0.98,-0.05,0.09,15.08,0.92,6.23,31.86,35.1,-2.1,STAND
19.89153767,1.02,-0.02,0.08,25.27,1.28,12.21,33.02,35.34,-1.16,STAND
20.00165868,1,0.03,0.06,39.98,0,8.91,33.19,36.02,1.39,STAND
20.11066055,1.01,0.03,0.09,37.41,-2.5,9.64,33.74,36.89,2.28,STAND
20.21899462,0.98,0.03,0.08,25.82,-2.93,8.91,33.84,36.54,3.81,STAND
20.3288331,0.99,0.06,0.1,15.63,-3.72,8.42,33.79,37.07,4.48,STAND
20.43995905,1,0.09,0.12,12.94,-6.96,5.92,34.38,37.57,5.6,STAND
20.55079889,0.98,0.06,0.13,10.56,-10.07,5.62,34.79,37.11,5.22,STAND
20.66156149,0.99,0.08,0.15,2.01,-0.18,5.55,34.47,36.95,5.46,STAND
20.77101278,0.98,0.1,0.16,0.49,-6.35,4.88,34.35,37.05,4.72,STAND
20.881598,1,0.11,0.18,4.15,-8.3,5.62,34.35,36.28,4.38,STAND
20.99124861,0.95,0.13,0.17,11.29,-9.34,9.22,34.14,35.93,4.28,STAND
21.10104489,0.87,0.17,0.19,12.63,-8.73,13.73,34.35,35.14,4.63,STAND
21.21064162,1.09,0.18,0.34,-9.4,-10.38,13.43,35.16,34.86,4.79,STAND
21.32076645,0.9,0.19,0.22,-11.47,-16.11,-10.25,33.91,35,2.34,STAND
21.43164063,0.98,0.24,0.27,-7.81,-3.05,0.98,33.83,35.22,2.78,STAND
21.54183602,0.95,0.2,0.25,-7.93,12.02,-0.73,33.53,34.58,0.87,STAND
21.65209174,0.95,0.19,0.25,-3.85,4.64,-2.93,34.09,34.67,1.65,STAND
21.76039481,0.95,0.18,0.22,-1.89,3.17,-4.27,33.76,34.56,2.37,STAND
21.87078571,0.94,0.2,0.26,0.37,-0.18,-1.59,34.16,34.56,2.98,STAND
21.98162556,0.97,0.16,0.23,-0.12,0.61,-1.83,34.8,35.17,2.37,STAND
22.09161568,0.97,0.14,0.23,-2.44,1.77,-3.48,34.2,34.88,2.04,STAND
22.2016468,0.97,0.15,0.21,-2.75,1.16,-1.83,34.42,35.06,2.5,STAND
22.31133699,0.96,0.15,0.21,-0.79,2.32,-0.61,34.16,35.52,2.56,STAND
22.42035365,0.97,0.16,0.21,0.06,1.22,0.73,34.56,34.58,1.83,STAND
22.52958584,0.97,0.16,0.21,-0.73,-0.37,1.22,34.73,34.84,2.95,STAND
22.63823032,0.96,0.15,0.21,-1.46,-2.26,0.79,34.68,34.85,2.14,STAND
22.74687624,0.96,0.17,0.21,-2.62,-3.66,1.04,34.62,34.75,2.92,STAND
22.85599804,1.01,0.17,0.22,-0.55,-2.87,0.85,34.5,34.45,1.34,STAND
22.96641517,0.95,0.2,0.22,0.06,4.46,0.92,34.47,34.48,2.29,STAND
23.07490826,0.97,0.22,0.23,9.28,5.19,-0.31,35.28,34.64,2.67,STAND
23.18521166,0.99,0.19,0.18,5.68,-4.46,-1.4,35.58,34.96,3.96,STAND
23.29496741,0.95,0.24,0.18,8.18,8.3,-3.48,35.41,34.69,4.31,STAND
23.40512609,0.94,0.17,0.18,6.9,6.04,-2.87,36.21,35.3,4.48,STAND
23.51565409,0.97,0.16,0.15,4.46,6.9,-12.02,35.52,35.18,6.19,STAND
23.62413859,0.99,0.13,0.14,8.24,6.77,-13.98,35.19,36.17,5.66,STAND
23.73300695,1,0.07,0.13,10.86,3.85,-14.28,35.16,37.99,6.14,STAND
23.84287405,1,0.02,0.13,7.32,8.36,-8.48,34.83,38.85,6.29,STAND
23.95287681,0.97,0.03,0.07,3.97,9.7,-10.74,35.06,39.11,8,STAND
24.06209207,0.99,-0.11,0.06,4.39,26.37,-11.47,34.61,40.34,9.23,STAND
24.17207193,1.09,-0.03,-0.01,-0.06,17.4,-16.48,34.64,42.14,11.95,STAND
24.2819314,0.94,-0.16,0.01,5.92,-4.7,-6.9,34.03,42.16,11.62,STAND
24.39127517,0.8,-0.11,0.03,13.24,-1.4,-18.19,33.78,43.13,11.46,STAND
24.50161481,1.38,-0.09,0.27,27.47,13.79,28.81,32.15,45.32,13.1,STAND
24.61051488,0.83,-0.22,-0.2,-17.33,17.21,9.16,33.31,44.13,14.79,STAND
24.71878457,1.2,-0.11,-0.08,-9.34,19.59,9.52,33.39,43.08,16.42,STAND
24.82956862,0.92,0.01,-0.15,3.97,4.94,0.79,33.89,42.66,17.3,STAND
24.93899822,0.97,-0.12,-0.15,2.08,2.99,1.4,34.01,42.46,16.87,STAND
25.04922724,1.07,-0.03,-0.11,-3.42,-11.96,0.61,33.73,42.64,17.14,STAND
25.15781879,0.95,-0.04,-0.11,-0.49,-6.9,2.75,33.67,42.27,16.56,STAND
25.26847219,1.04,-0.08,-0.09,-2.99,-6.53,-0.06,34.29,42.19,14.66,STAND
25.37802577,1,-0.02,-0.06,0.79,-6.84,2.93,34.19,41.7,13.13,STAND
25.48934269,0.98,-0.06,-0.02,1.16,-7.45,2.26,34.24,41.89,14.2,STAND
25.59942436,1,-0.02,-0.01,-2.62,-4.27,1.1,34.39,41.33,13.16,STAND
25.70878386,1.03,-0.02,0.01,-1.53,-4.33,2.5,34.47,41.48,13.01,STAND
25.81895638,0.97,-0.02,0,-1.28,-3.72,2.2,34.84,41.03,12.45,STAND
25.92959809,1.04,-0.03,0.01,0.06,-0.67,-0.49,34.77,41.03,12.9,STAND
26.03902793,1.1,-0.05,0.02,-0.43,-3.54,9.7,35.21,41.14,12.79,STAND
26.14912748,0.86,-0.12,-0.02,-0.55,-6.65,10.86,35.02,40.06,12.1,STAND
26.25898862,1.14,0.06,0.05,1.89,-5.86,6.9,35.23,39.71,13.27,STAND
26.36838722,0.89,0.07,0.02,7.32,-4.58,18.43,35.67,38.72,12.67,STAND
26.47787023,1.05,0.12,0.06,1.16,-4.58,14.4,36.29,37.02,13.92,STAND
26.5874095,0.98,0.12,0.07,3.66,-4.15,13.31,36.9,36.18,12.82,STAND
26.69573689,0.99,0.14,0.07,-1.95,-4.33,10.86,36.67,35.22,12.07,STAND
26.8060894,0.98,0.18,0.08,-10.31,-2.87,11.47,36.73,34.95,12.94,STAND
26.91605234,0.98,0.22,0.08,-3.05,2.99,10.25,37.19,33.73,12.12,STAND
27.0262928,1,0.25,0.06,2.99,0.24,5.43,37.51,32.43,12.87,STAND
27.13521266,0.9,0.28,0.01,17.09,-6.71,2.5,37.72,32.8,12.38,STAND
27.24524975,0.99,0.27,0.03,18.19,-2.75,1.34,37.87,32.28,13.01,STAND
27.35394239,0.74,0.17,0.13,7.57,2.81,-10.86,37.83,33.08,12.77,STAND
27.46340895,1.01,0.23,0.13,15.69,11.05,-5.37,37.76,33.37,14.87,STAND
27.57214141,1,0.12,0.05,2.56,5,-15.44,37.55,33.83,15.56,STAND
27.68166375,0.97,0.19,0.02,-1.65,-3.42,-6.04,36.93,34.14,16.13,STAND
27.79184151,1.04,0.18,0.08,3.78,1.83,0.06,36.1,34.62,16.43,STAND
27.90120959,1,0.16,0.08,2.08,-13.73,-2.5,36.62,35.1,14.9,STAND
28.01134562,0.97,0.16,0.11,-0.37,-17.64,1.16,36.32,35.22,14.12,STAND
28.1202774,0.95,0.15,0.19,-1.34,-3.54,-3.6,36.28,35.71,13.5,STAND
28.2289865,1,0.15,0.14,1.83,2.01,-1.65,36.28,35.8,13.35,STAND
28.33829546,0.98,0.13,0.13,-0.92,-0.85,-2.08,36.22,35.8,12.78,STAND
28.44814539,0.97,0.16,0.13,1.95,8.36,-3.54,35.93,35.93,12.63,STAND
28.5585475,0.99,0.12,0.11,1.59,-1.59,-0.43,35.93,36.05,13.73,STAND
28.66843009,0.99,0.13,0.15,0.73,1.46,-3.3,35.82,36.11,14.77,STAND
28.77797747,0.98,0.13,0.13,4.82,5.37,-2.2,36.69,36.27,14.55,STAND
28.88736176,0.97,0.13,0.1,4.46,3.78,-0.79,36.3,35.99,14.61,STAND
28.99590993,0.99,0.11,0.11,3.97,1.89,0.18,36.1,36.15,14.73,STAND
29.10518217,0.98,0.11,0.09,1.16,-1.04,-0.18,36.3,36.44,16.15,STAND
29.21475339,0.99,0.13,0.1,-2.14,0.49,-0.98,36.61,36.3,16.22,STAND
29.32526112,0.99,0.12,0.09,1.1,-0.98,0.06,36.89,35.78,15.77,STAND
29.43503737,0.99,0.13,0.1,3.23,-3.6,0.67,36.3,36.29,16.66,STAND
29.54586458,0.98,0.12,0.13,0.37,-3.23,-0.79,36.19,36.49,16.09,STAND
29.65635252,1,0.11,0.11,-1.77,5,-0.37,36.67,35.8,15.44,STAND
29.76531816,0.99,0.13,0.1,-2.99,-1.28,0.24,36.55,36.11,15.2,STAND
29.87354326,1,0.16,0.11,2.38,-0.49,-2.32,36.8,36.22,15.09,STAND
29.98383045,0.98,0.16,0.14,-3.11,0.24,-7.57,36.24,36.35,16.24,STAND
30.0939045,1.07,0.13,0.11,-9.89,-0.43,-12.08,36.47,37.02,15.25,STAND
30.20336342,0.93,0.09,0.02,-1.46,-6.77,-6.35,36.01,37.73,15.91,STAND
30.31285024,1.03,0.01,0.1,-5.07,-4.82,-4.7,35.71,38.27,14.27,STAND
30.4233036,0.95,0.04,0.11,-21.91,-5.8,-15.08,35.61,39.27,13.18,STAND
30.53273058,0.96,0.04,0.1,-18.86,-0.43,-11.47,34.17,39.43,11.85,STAND
30.64278126,1,0.03,0.12,-14.95,-4.27,-3.36,34.24,40.19,11,STAND
30.75346112,0.96,0.02,0.13,-11.6,-0.79,-3.72,34.27,40,10.36,STAND
30.86294699,0.98,0,0.11,-8.42,6.35,-3.48,35.23,39.82,10.16,STAND
30.9730103,1,-0.06,0.08,-4.88,8.24,-3.6,34.62,39.7,9.55,STAND
31.08268142,1.05,-0.06,0.05,-5.68,2.62,-3.85,34.68,40.17,9.52,STAND
31.19298577,0.99,-0.03,0.06,4.21,-1.34,-3.36,34.94,39.88,9.46,STAND
31.3034904,0.99,-0.05,0.07,3.11,2.93,-0.06,34.19,40.31,10.36,STAND
31.41349125,1.01,-0.03,0.06,-2.87,-0.49,1.1,34.61,39.82,11.56,STAND
31.52300644,1,-0.01,0.08,-2.38,-3.17,0.92,34.38,40.09,9.9,STAND
31.63304162,1,-0.01,0.09,-2.87,-2.08,0.55,34.62,39.97,9.99,STAND
31.74281812,0.99,0,0.08,-1.89,-1.89,1.89,35.08,40.08,9.38,STAND
31.85159016,0.99,0,0.09,0.67,0.37,1.16,35.08,40.06,8.67,STAND
31.96246791,1,0,0.09,-0.55,2.01,0.37,35,39.34,9.42,STAND
32.0715239,0.99,0.01,0.08,2.44,3.91,0.12,35.17,39.76,10.94,STAND
32.18232417,1.02,0,0.07,3.66,3.3,0.73,35.38,39.58,10.41,STAND
32.2921629,1,0.01,0.06,3.42,2.2,-0.12,35.52,39.2,11.32,STAND
32.4017396,1,0.02,0.05,4.88,2.2,0.31,35.51,39.27,11.88,STAND
32.51151824,1,0.01,0.03,3.91,0.79,-0.31,35.63,39.45,12.12,STAND
32.62124968,1,0.03,0.01,2.69,1.53,0.18,35.23,39.27,12.08,STAND
32.73017454,1.01,0.02,0,3.11,-0.98,-0.79,35.1,38.79,13.18,STAND
32.83964491,1,0,0.01,3.6,-1.46,0.85,35.08,39.61,12.85,STAND
32.94973612,1.01,-0.01,0.03,3.23,-5.07,3.6,35.02,39.27,12.83,STAND
33.05957723,1.01,0.01,0.04,2.01,-5.74,5,34.92,38.88,12.52,STAND
33.17072868,1,0.02,0.05,4.52,-4.76,7.93,35.44,38.82,12.54,STAND
33.28154945,1.01,0.04,0.07,4.52,-6.59,8.61,35.41,38.21,12.6,STAND
33.39131618,0.99,0.07,0.09,-1.89,-8.97,8.42,35.12,37.82,13.07,STAND
33.50095034,1,0.12,0.13,2.32,-8.12,10.19,36.08,36.84,12.21,STAND
33.61027622,0.98,0.14,0.16,3.85,-5.31,10.13,36.36,35.31,12.43,STAND
33.72143507,0.97,0.16,0.16,4.58,-4.15,8.67,36.85,35.25,13.01,STAND
33.83149767,0.93,0.17,0.17,4.88,1.77,4.7,36.61,34.75,12.19,STAND
33.94052243,0.99,0.25,0.15,7.51,6.65,2.5,37.08,34.48,13.89,STAND
34.05095005,1.01,0.22,0.14,9.83,-0.55,1.65,36.63,34.25,13.21,STAND
34.1615293,0.97,0.22,0.13,-8.61,-0.73,-1.77,36.95,34.29,14.26,STAND
34.27204227,0.99,0.28,0.13,-15.01,0.43,-8.67,36.91,34.66,13.85,STAND
34.38261914,0.98,0.21,0.14,-3.91,-6.41,-12.39,36.79,34.58,13.45,STAND
34.49213862,0.9,0.17,0.13,4.88,1.89,-19.35,35.78,36.39,12.43,STAND
34.60059834,0.98,-0.05,0.12,-11.96,5.31,-27.28,36.02,37.6,12.01,STAND
34.71195436,1.17,0.02,0.16,-0.18,-4.21,-15.69,34.55,39.92,12.37,STAND
34.82263899,0.87,-0.1,0.1,1.53,8.67,-5,34.28,40.7,11.06,STAND
34.9333961,0.92,-0.1,0.06,16.54,-8.91,-9.28,33.79,41.17,11.69,STAND
35.04327345,1.03,0.01,0.13,4.76,-1.95,-5.49,33.9,41.8,12.46,STAND
35.15310931,1.01,-0.01,0.1,-17.88,-5.13,3.6,33.72,41.89,12.22,STAND
35.26296139,1.03,0.01,0.15,9.16,-13.79,4.09,33.74,41.75,10.75,STAND
35.37327504,0.85,-0.09,0.15,4.09,10.68,9.7,34.8,40.71,12.1,STAND
35.48300076,1.06,-0.04,0.15,-4.82,-14.34,-10.74,34.53,40.86,10.17,STAND
35.59442282,0.95,-0.02,0.16,-1.4,-5.43,-3.48,34.03,41.81,10.21,STAND
35.70376968,0.96,-0.05,0.22,-5.55,0.37,-1.46,34.05,41.8,8.73,STAND
35.81420946,1.01,-0.02,0.2,-4.64,-5.49,-0.92,33.47,41.31,9.19,STAND
35.92509103,0.96,-0.02,0.22,0.49,-2.56,0,33.17,41.75,9.33,STAND
36.03494859,0.98,-0.02,0.21,-0.12,0.55,0.12,33.29,41.76,7.6,STAND
36.14519286,0.99,-0.01,0.2,0.12,-1.4,0.67,33.47,41.14,8.94,STAND
36.25419211,0.97,-0.03,0.2,0.92,1.4,1.46,33.54,41,8.18,STAND
36.36350346,0.99,-0.02,0.19,-0.67,1.83,0.31,33.47,41.25,9.4,STAND
36.47203708,0.98,-0.01,0.19,0.85,0.49,1.28,34.03,40.91,8.72,STAND
36.58174109,0.98,-0.01,0.19,1.83,0.49,-0.18,33.57,40.56,8.44,STAND
36.69239163,0.99,-0.04,0.17,7.08,0.79,0.61,34.3,41.15,9.38,STAND
36.80130863,0.97,-0.06,0.19,16.17,-0.67,2.32,34.07,41.15,10.29,STAND
36.91051769,0.99,-0.07,0.21,23.01,8.67,1.53,33.8,41.15,11.93,STAND
37.02087593,0.95,-0.14,0.17,20.39,3.78,-2.44,33.78,40.94,12.82,STAND
37.12954044,0.98,-0.01,0.14,9.58,3.3,-2.81,33.47,40.8,14.23,STAND
37.24016953,0.99,-0.03,0.12,4.33,13.06,15.44,33.97,40.59,16.49,STAND
37.34977031,0.98,0.06,0.08,10.99,2.62,19.53,34.55,39.5,16.31,STAND
37.45888996,0.99,0.05,0.13,8.24,-9.52,15.2,34.55,37.74,18.09,STAND
37.56847,0.96,0.1,0.14,4.03,-11.84,9.16,34.9,36.11,18.07,STAND
37.67801189,0.97,0.14,0.19,-6.59,-10.56,12.15,34.92,36,16.93,STAND
37.78836155,0.99,0.2,0.22,-5.25,0.24,3.85,35.3,34.47,15.87,STAND
37.89777732,0.98,0.21,0.23,1.04,-3.3,0.24,35.31,34.63,16.04,STAND
38.00823832,0.96,0.19,0.23,1.95,-1.71,-4.03,35.47,35.17,16.58,STAND
38.11828756,0.97,0.2,0.2,0.06,7.57,-2.44,35.63,35.63,15.95,STAND
38.22708631,0.91,0.06,0.19,-4.7,11.9,-18.68,35.34,35.99,16.02,STAND
38.33711982,0.97,-0.03,0,-5.86,4.58,-9.34,34.08,37.08,17.1,STAND
38.44702077,1.07,0.05,0.15,17.7,-11.72,13.92,34.47,37.05,17.82,STAND
38.55704618,1,0,0.17,17.64,-3.6,5.74,35.38,35.47,18.4,STAND
38.66736722,0.99,0.09,0.16,13.92,-8.3,-2.93,35.01,35.6,19.02,STAND
38.77709651,0.96,0.07,0.16,1.28,-3.42,-2.14,35.36,35.57,18.57,STAND
38.88677216,1,0.13,0.17,-0.61,-2.56,-2.75,34.47,36.28,18.4,STAND
38.99742341,0.98,0.07,0.16,-1.46,3.42,2.75,34.72,35.91,18.66,STAND
39.1057837,0.98,0.06,0.17,0.67,2.14,-1.46,35.25,35.52,19.87,STAND
39.21619105,0.99,0.07,0.14,0.31,1.53,-1.89,35.07,35.44,18.37,STAND
39.32565618,0.98,0.06,0.14,0.31,-0.61,-1.83,34.86,35.56,19.4,STAND
39.43510056,0.98,0.05,0.14,0.12,-2.56,-1.65,34.51,35.82,19.12,STAND
39.54473734,0.99,0.06,0.15,-0.43,-3.36,-1.65,34.73,36.18,19.7,STAND
39.65376854,0.99,0.03,0.16,-0.85,-3.17,-0.79,34.55,35.58,19.13,STAND
39.76380563,0.98,0.06,0.17,-0.67,-3.05,-0.43,34.39,36.04,19.09,STAND
39.87402654,0.98,0.06,0.17,-1.16,-2.38,-0.24,34.73,36.11,19.34,STAND
39.98392534,0.99,0.06,0.18,-1.71,-1.53,-0.24,34.96,36.06,18.84,STAND
40.09295201,0.98,0.06,0.17,-0.37,-2.87,-0.85,34.9,36.13,18.64,STAND
40.20303702,0.99,0.06,0.19,0.85,-3.54,-1.16,34.41,35.35,19.21,STAND
40.31329918,0.98,0.06,0.19,-1.46,-3.48,-0.79,34.33,35.75,17.92,STAND
40.42264867,0.98,0.06,0.2,0.12,-3.05,-1.28,34.95,35.63,18.59,STAND
40.53270745,0.98,0.06,0.2,0.67,-1.77,-0.92,34.48,36.5,18.05,STAND
40.64191222,0.97,0.06,0.2,-0.67,-0.67,-0.92,34.36,36.05,17.6,STAND
40.75239038,0.99,0.04,0.26,0.06,4.09,-0.79,34.53,36.05,17.8,STAND
40.86142421,0.98,0.05,0.2,-0.55,-2.38,-0.49,34.77,35.85,18.59,STAND
40.97161341,0.98,0.06,0.2,-1.22,-1.89,-0.73,34.56,35.86,17.69,STAND
41.08214784,0.98,0.06,0.2,-1.1,-1.1,-0.24,34.2,35.72,17.96,STAND
41.19109321,0.98,0.06,0.2,-0.24,1.16,-0.06,34.28,35.95,18.48,STAND
41.3014369,0.97,0.06,0.2,0.06,2.01,-0.12,34.47,36.1,17.5,STAND
41.40988827,0.98,0.06,0.18,1.95,3.54,1.65,34.83,35.75,18.19,STAND
41.51927614,0.97,0.05,0.18,2.26,2.81,2.87,35.02,35.99,18.13,STAND
